"","diseaseId","targetId","datatypeId","datasourceId","score","evidenceCount"
"993032","MONDO_0018998","ENSG00000102218","genetic_association","eva",0.7312057,3
"993034","MONDO_0018998","ENSG00000104237","genetic_association","eva",0.1945379,1
"993036","MONDO_0018998","ENSG00000105618","genetic_association","eva",0.1823792,1
"993038","MONDO_0018998","ENSG00000108370","genetic_association","eva",0.5471377,1
"993040","MONDO_0018998","ENSG00000112599","genetic_association","eva",0.1823792,1
"993041","MONDO_0018998","ENSG00000113262","genetic_association","eva",0.5471377,1
"993042","MONDO_0018998","ENSG00000113971","genetic_association","eva",0.1823792,1
"993043","MONDO_0018998","ENSG00000114115","genetic_association","eva",0.1823792,1
"993049","MONDO_0018998","ENSG00000125779","genetic_association","eva",0.1823792,1
"993051","MONDO_0018998","ENSG00000131697","genetic_association","eva",0.227974,2
"993053","MONDO_0018998","ENSG00000132915","genetic_association","eva",0.5471377,1
"993054","MONDO_0018998","ENSG00000133256","genetic_association","eva",0.5592963,1
"993055","MONDO_0018998","ENSG00000133641","genetic_association","eva",0.7893305,20
"993058","MONDO_0018998","ENSG00000135541","genetic_association","eva",0.6960808,2
"993059","MONDO_0018998","ENSG00000139324","genetic_association","eva",0.2431723,2
"993061","MONDO_0018998","ENSG00000140873","genetic_association","eva",0.2431723,2
"993062","MONDO_0018998","ENSG00000144061","genetic_association","eva",0.1823792,1
"993063","MONDO_0018998","ENSG00000148384","genetic_association","eva",0.4255516,1
"993064","MONDO_0018998","ENSG00000148600","genetic_association","eva",0.5471377,1
"993066","MONDO_0018998","ENSG00000157796","genetic_association","eva",0.4377102,1
"993067","MONDO_0018998","ENSG00000160226","genetic_association","eva",0.5471377,1
"993069","MONDO_0018998","ENSG00000162337","genetic_association","eva",0.1823792,1
"993070","MONDO_0018998","ENSG00000165588","genetic_association","eva",0.5592963,1
"993071","MONDO_0018998","ENSG00000166558","genetic_association","eva",0.4255516,1
"993072","MONDO_0018998","ENSG00000170289","genetic_association","eva",0.7447152,3
"993075","MONDO_0018998","ENSG00000186765","genetic_association","eva",0.1823792,1
"993077","MONDO_0018998","ENSG00000197057","genetic_association","eva",0.1823792,1
"993082","MONDO_0018998","ENSG00000278570","genetic_association","eva",0.5471377,1
"993087","MONDO_0019005","ENSG00000033800","genetic_association","eva",0.4255516,1
"993088","MONDO_0019005","ENSG00000048342","genetic_association","eva",0.227974,2
"993089","MONDO_0019005","ENSG00000069424","genetic_association","eva",0.2971414,8
"993090","MONDO_0019005","ENSG00000072840","genetic_association","eva",0.1823792,1
"993091","MONDO_0019005","ENSG00000100380","genetic_association","eva",0.1945379,1
"993092","MONDO_0019005","ENSG00000103494","genetic_association","eva",0.3181949,128
"993093","MONDO_0019005","ENSG00000110274","genetic_association","eva",0.1823792,1
"993094","MONDO_0019005","ENSG00000110844","genetic_association","eva",0.4255516,1
"993098","MONDO_0019005","ENSG00000125863","genetic_association","eva",0.6839221,2
"993100","MONDO_0019005","ENSG00000127993","genetic_association","eva",0.4255516,1
"993102","MONDO_0019005","ENSG00000133065","genetic_association","eva",0.5471377,1
"993104","MONDO_0019005","ENSG00000135436","genetic_association","eva",0.4255516,1
"993105","MONDO_0019005","ENSG00000135541","genetic_association","eva",0.6839221,2
"993107","MONDO_0019005","ENSG00000138002","genetic_association","eva",0.227974,2
"993108","MONDO_0019005","ENSG00000140718","genetic_association","eva",0.2774326,5
"993110","MONDO_0019005","ENSG00000149503","genetic_association","eva",0.4255516,1
"993111","MONDO_0019005","ENSG00000155906","genetic_association","eva",0.6839221,2
"993112","MONDO_0019005","ENSG00000156650","genetic_association","eva",0.1945379,1
"993115","MONDO_0019005","ENSG00000163638","genetic_association","eva",0.5319394,2
"993116","MONDO_0019005","ENSG00000164066","genetic_association","eva",0.4255516,1
"993117","MONDO_0019005","ENSG00000164190","genetic_association","eva",0.1823792,1
"993121","MONDO_0019005","ENSG00000187535","genetic_association","eva",0.5927325,2
"993123","MONDO_0019005","ENSG00000196935","genetic_association","eva",0.1945379,1
"993124","MONDO_0019005","ENSG00000197603","genetic_association","eva",0.5028094,4
"993126","MONDO_0019005","ENSG00000217930","genetic_association","eva",0.799965,165
"993488","MONDO_0018998","ENSG00000007062","literature","europepmc",0.2937488,4
"993489","MONDO_0018998","ENSG00000007372","literature","europepmc",0.01823792,1
"993490","MONDO_0018998","ENSG00000013374","literature","europepmc",0.06934295,6
"993491","MONDO_0018998","ENSG00000017260","literature","europepmc",0.01823792,1
"993492","MONDO_0018998","ENSG00000017427","literature","europepmc",0.2127758,1
"993493","MONDO_0018998","ENSG00000019991","literature","europepmc",0.01215862,1
"993494","MONDO_0018998","ENSG00000021355","literature","europepmc",0.06974317,3
"993495","MONDO_0018998","ENSG00000026025","literature","europepmc",0.06079308,1
"993497","MONDO_0018998","ENSG00000042781","literature","europepmc",0.01823792,1
"993498","MONDO_0018998","ENSG00000044115","literature","europepmc",0.06518369,3
"993499","MONDO_0018998","ENSG00000044459","literature","europepmc",0.03782681,3
"993500","MONDO_0018998","ENSG00000047457","literature","europepmc",0.03385837,4
"993501","MONDO_0018998","ENSG00000047936","literature","europepmc",0.01823792,1
"993502","MONDO_0018998","ENSG00000048545","literature","europepmc",0.03630698,3
"993503","MONDO_0018998","ENSG00000065911","literature","europepmc",0.2674896,1
"993504","MONDO_0018998","ENSG00000068028","literature","europepmc",0.06687239,1
"993505","MONDO_0018998","ENSG00000072415","literature","europepmc",0.02669323,5
"993506","MONDO_0018998","ENSG00000072518","literature","europepmc",0.02431723,1
"993507","MONDO_0018998","ENSG00000073050","literature","europepmc",0.1337448,1
"993508","MONDO_0018998","ENSG00000075891","literature","europepmc",0.01823792,1
"993509","MONDO_0018998","ENSG00000078399","literature","europepmc",0.03647585,1
"993510","MONDO_0018998","ENSG00000079841","literature","europepmc",0.01215862,1
"993511","MONDO_0018998","ENSG00000081052","literature","europepmc",0.01215862,1
"993512","MONDO_0018998","ENSG00000081148","literature","europepmc",0.02431723,1
"993513","MONDO_0018998","ENSG00000081189","literature","europepmc",0.02431723,1
"993514","MONDO_0018998","ENSG00000084693","literature","europepmc",0.03039654,1
"993515","MONDO_0018998","ENSG00000087088","literature","europepmc",0.06934295,6
"993516","MONDO_0018998","ENSG00000091844","literature","europepmc",0.04863446,1
"993518","MONDO_0018998","ENSG00000095464","literature","europepmc",0.01519827,2
"993519","MONDO_0018998","ENSG00000100578","literature","europepmc",0.01215862,1
"993520","MONDO_0018998","ENSG00000100644","literature","europepmc",0.04255516,1
"993521","MONDO_0018998","ENSG00000100987","literature","europepmc",0.03647585,1
"993522","MONDO_0018998","ENSG00000101004","literature","europepmc",0.01215862,1
"993523","MONDO_0018998","ENSG00000101890","literature","europepmc",0.02861387,13
"993524","MONDO_0018998","ENSG00000102001","literature","europepmc",0.03343619,2
"993525","MONDO_0018998","ENSG00000102030","literature","europepmc",0.09118962,1
"993526","MONDO_0018998","ENSG00000102104","literature","europepmc",0.01215862,1
"993528","MONDO_0018998","ENSG00000103494","literature","europepmc",0.03647585,1
"993529","MONDO_0018998","ENSG00000105329","literature","europepmc",0.03630698,3
"993531","MONDO_0018998","ENSG00000105618","literature","europepmc",0.03039654,1
"993532","MONDO_0018998","ENSG00000105835","literature","europepmc",0.02870784,3
"993534","MONDO_0018998","ENSG00000106462","literature","europepmc",0.04255516,1
"993535","MONDO_0018998","ENSG00000107186","literature","europepmc",0.02431723,1
"993536","MONDO_0018998","ENSG00000109047","literature","europepmc",0.01215862,1
"993537","MONDO_0018998","ENSG00000110092","literature","europepmc",0.01823792,1
"993538","MONDO_0018998","ENSG00000110321","literature","europepmc",0.04863446,1
"993539","MONDO_0018998","ENSG00000110583","literature","europepmc",0.01215862,1
"993540","MONDO_0018998","ENSG00000111328","literature","europepmc",0.01823792,1
"993541","MONDO_0018998","ENSG00000111674","literature","europepmc",0.06079308,1
"993542","MONDO_0018998","ENSG00000111837","literature","europepmc",0.03039654,1
"993544","MONDO_0018998","ENSG00000112144","literature","europepmc",0.06813891,4
"993546","MONDO_0018998","ENSG00000112715","literature","europepmc",0.06687239,1
"993547","MONDO_0018998","ENSG00000113083","literature","europepmc",0.01215862,1
"993548","MONDO_0018998","ENSG00000114646","literature","europepmc",0.03647585,1
"993549","MONDO_0018998","ENSG00000114770","literature","europepmc",0.03039654,1
"993552","MONDO_0018998","ENSG00000116703","literature","europepmc",0.01823792,1
"993554","MONDO_0018998","ENSG00000117479","literature","europepmc",0.03039654,1
"993555","MONDO_0018998","ENSG00000118137","literature","europepmc",0.01215862,1
"993556","MONDO_0018998","ENSG00000118402","literature","europepmc",0.06383273,2
"993557","MONDO_0018998","ENSG00000119401","literature","europepmc",0.01215862,1
"993558","MONDO_0018998","ENSG00000119686","literature","europepmc",0.02431723,1
"993559","MONDO_0018998","ENSG00000120438","literature","europepmc",0.02431723,1
"993561","MONDO_0018998","ENSG00000122507","literature","europepmc",0.01215862,1
"993563","MONDO_0018998","ENSG00000125124","literature","europepmc",0.01215862,1
"993564","MONDO_0018998","ENSG00000126895","literature","europepmc",0.06079308,1
"993565","MONDO_0018998","ENSG00000128052","literature","europepmc",0.02431723,1
"993567","MONDO_0018998","ENSG00000129535","literature","europepmc",0.06383273,2
"993568","MONDO_0018998","ENSG00000130559","literature","europepmc",0.01215862,1
"993569","MONDO_0018998","ENSG00000130635","literature","europepmc",0.01215862,1
"993570","MONDO_0018998","ENSG00000131697","literature","europepmc",0.05810303,28
"993571","MONDO_0018998","ENSG00000132170","literature","europepmc",0.02431723,1
"993572","MONDO_0018998","ENSG00000132386","literature","europepmc",0.1031794,3
"993574","MONDO_0018998","ENSG00000132915","literature","europepmc",0.03039654,1
"993575","MONDO_0018998","ENSG00000133256","literature","europepmc",0.07599135,2
"993576","MONDO_0018998","ENSG00000133800","literature","europepmc",0.02431723,1
"993577","MONDO_0018998","ENSG00000134183","literature","europepmc",0.03343619,2
"993580","MONDO_0018998","ENSG00000135406","literature","europepmc",0.06079308,1
"993581","MONDO_0018998","ENSG00000135437","literature","europepmc",0.01215862,1
"993582","MONDO_0018998","ENSG00000135541","literature","europepmc",0.02490828,4
"993583","MONDO_0018998","ENSG00000136244","literature","europepmc",0.03039654,1
"993584","MONDO_0018998","ENSG00000137474","literature","europepmc",0.06470503,11
"993585","MONDO_0018998","ENSG00000137486","literature","europepmc",0.01215862,1
"993586","MONDO_0018998","ENSG00000138764","literature","europepmc",0.01215862,1
"993587","MONDO_0018998","ENSG00000138798","literature","europepmc",0.01215862,1
"993588","MONDO_0018998","ENSG00000139053","literature","europepmc",0.01215862,1
"993589","MONDO_0018998","ENSG00000139323","literature","europepmc",0.06839221,2
"993591","MONDO_0018998","ENSG00000140522","literature","europepmc",0.03039654,1
"993592","MONDO_0018998","ENSG00000140829","literature","europepmc",0.03039654,1
"993593","MONDO_0018998","ENSG00000140945","literature","europepmc",0.0729517,1
"993594","MONDO_0018998","ENSG00000142168","literature","europepmc",0.03039654,1
"993595","MONDO_0018998","ENSG00000144191","literature","europepmc",0.05648183,12
"993596","MONDO_0018998","ENSG00000147224","literature","europepmc",0.01215862,1
"993597","MONDO_0018998","ENSG00000147872","literature","europepmc",0.02127758,2
"993598","MONDO_0018998","ENSG00000148204","literature","europepmc",0.1275561,31
"993599","MONDO_0018998","ENSG00000148600","literature","europepmc",0.01823792,1
"993600","MONDO_0018998","ENSG00000148773","literature","europepmc",0.06079308,1
"993601","MONDO_0018998","ENSG00000149489","literature","europepmc",0.02127758,2
"993602","MONDO_0018998","ENSG00000149948","literature","europepmc",0.01215862,1
"993603","MONDO_0018998","ENSG00000151702","literature","europepmc",0.02431723,1
"993604","MONDO_0018998","ENSG00000151704","literature","europepmc",0.03039654,1
"993606","MONDO_0018998","ENSG00000156313","literature","europepmc",0.04076176,6
"993608","MONDO_0018998","ENSG00000157554","literature","europepmc",0.02431723,1
"993609","MONDO_0018998","ENSG00000159228","literature","europepmc",0.01215862,1
"993610","MONDO_0018998","ENSG00000159479","literature","europepmc",0.01823792,1
"993611","MONDO_0018998","ENSG00000160791","literature","europepmc",0.05471377,1
"993612","MONDO_0018998","ENSG00000162992","literature","europepmc",0.03039654,1
"993613","MONDO_0018998","ENSG00000163389","literature","europepmc",0.01215862,1
"993614","MONDO_0018998","ENSG00000163599","literature","europepmc",0.06079308,1
"993615","MONDO_0018998","ENSG00000163661","literature","europepmc",0.3769171,1
"993616","MONDO_0018998","ENSG00000163914","literature","europepmc",0.06670352,3
"993617","MONDO_0018998","ENSG00000164093","literature","europepmc",0.03647585,1
"993618","MONDO_0018998","ENSG00000164953","literature","europepmc",0.02431723,1
"993619","MONDO_0018998","ENSG00000165588","literature","europepmc",0.06535256,2
"993620","MONDO_0018998","ENSG00000166105","literature","europepmc",0.09558023,3
"993622","MONDO_0018998","ENSG00000166402","literature","europepmc",0.02482384,3
"993623","MONDO_0018998","ENSG00000166411","literature","europepmc",0.06079308,1
"993624","MONDO_0018998","ENSG00000167785","literature","europepmc",0.01215862,1
"993625","MONDO_0018998","ENSG00000167995","literature","europepmc",0.01215862,1
"993626","MONDO_0018998","ENSG00000168263","literature","europepmc",0.01215862,1
"993627","MONDO_0018998","ENSG00000169031","literature","europepmc",0.01215862,1
"993628","MONDO_0018998","ENSG00000170264","literature","europepmc",0.01215862,1
"993629","MONDO_0018998","ENSG00000170289","literature","europepmc",0.03630698,3
"993630","MONDO_0018998","ENSG00000171385","literature","europepmc",0.01215862,1
"993631","MONDO_0018998","ENSG00000171773","literature","europepmc",0.1215862,1
"993632","MONDO_0018998","ENSG00000171791","literature","europepmc",0.07117856,4
"993633","MONDO_0018998","ENSG00000171862","literature","europepmc",0.1398241,1
"993634","MONDO_0018998","ENSG00000172062","literature","europepmc",0.01215862,1
"993637","MONDO_0018998","ENSG00000174231","literature","europepmc",0.03039654,1
"993638","MONDO_0018998","ENSG00000174405","literature","europepmc",0.03039654,1
"993639","MONDO_0018998","ENSG00000175084","literature","europepmc",0.01215862,1
"993640","MONDO_0018998","ENSG00000175544","literature","europepmc",0.03039654,1
"993641","MONDO_0018998","ENSG00000176692","literature","europepmc",0.2796482,1
"993642","MONDO_0018998","ENSG00000177000","literature","europepmc",0.03039654,1
"993643","MONDO_0018998","ENSG00000179218","literature","europepmc",0.01823792,1
"993644","MONDO_0018998","ENSG00000181004","literature","europepmc",0.01215862,1
"993645","MONDO_0018998","ENSG00000184113","literature","europepmc",0.02431723,1
"993646","MONDO_0018998","ENSG00000184634","literature","europepmc",0.06079308,1
"993647","MONDO_0018998","ENSG00000184903","literature","europepmc",0.01215862,1
"993648","MONDO_0018998","ENSG00000184937","literature","europepmc",0.02431723,1
"993649","MONDO_0018998","ENSG00000185499","literature","europepmc",0.06079308,1
"993650","MONDO_0018998","ENSG00000186868","literature","europepmc",0.01215862,1
"993652","MONDO_0018998","ENSG00000188107","literature","europepmc",0.06974317,3
"993653","MONDO_0018998","ENSG00000188452","literature","europepmc",0.01215862,1
"993654","MONDO_0018998","ENSG00000196189","literature","europepmc",0.01215862,1
"993658","MONDO_0018998","ENSG00000198886","literature","europepmc",0.01215862,1
"993659","MONDO_0018998","ENSG00000201796","literature","europepmc",0.01215862,1
"993660","MONDO_0018998","ENSG00000203761","literature","europepmc",0.0729517,1
"993661","MONDO_0018998","ENSG00000211448","literature","europepmc",0.01823792,1
"993662","MONDO_0018998","ENSG00000226979","literature","europepmc",0.03039654,1
"993663","MONDO_0018998","ENSG00000232810","literature","europepmc",0.03782681,3
"993664","MONDO_0018998","ENSG00000240857","literature","europepmc",0.01215862,1
"993665","MONDO_0018998","ENSG00000243438","literature","europepmc",0.01215862,1
"993666","MONDO_0018998","ENSG00000261371","literature","europepmc",0.01215862,1
"993667","MONDO_0018998","ENSG00000271503","literature","europepmc",0.04255516,1
"993668","MONDO_0018998","ENSG00000279050","literature","europepmc",0.03751485,11
"993731","MONDO_0019005","ENSG00000004939","literature","europepmc",0.03343619,2
"993732","MONDO_0019005","ENSG00000008710","literature","europepmc",0.01654923,3
"993733","MONDO_0019005","ENSG00000011143","literature","europepmc",0.03039654,1
"993734","MONDO_0019005","ENSG00000011405","literature","europepmc",0.02127758,2
"993735","MONDO_0019005","ENSG00000019991","literature","europepmc",0.06079308,1
"993736","MONDO_0019005","ENSG00000020922","literature","europepmc",0.01215862,1
"993737","MONDO_0019005","ENSG00000042781","literature","europepmc",0.03039654,1
"993738","MONDO_0019005","ENSG00000044459","literature","europepmc",0.03039654,1
"993739","MONDO_0019005","ENSG00000046651","literature","europepmc",0.04103533,2
"993740","MONDO_0019005","ENSG00000054282","literature","europepmc",0.03755324,5
"993741","MONDO_0019005","ENSG00000061938","literature","europepmc",0.03039654,1
"993742","MONDO_0019005","ENSG00000064601","literature","europepmc",0.1033482,1
"993743","MONDO_0019005","ENSG00000075891","literature","europepmc",0.07041865,3
"993744","MONDO_0019005","ENSG00000079308","literature","europepmc",0.01215862,1
"993745","MONDO_0019005","ENSG00000089597","literature","europepmc",0.01215862,1
"993746","MONDO_0019005","ENSG00000092200","literature","europepmc",0.09719016,33
"993747","MONDO_0019005","ENSG00000094631","literature","europepmc",0.01823792,1
"993748","MONDO_0019005","ENSG00000100211","literature","europepmc",0.03039654,1
"993749","MONDO_0019005","ENSG00000100578","literature","europepmc",0.01215862,1
"993750","MONDO_0019005","ENSG00000101843","literature","europepmc",0.02127758,2
"993751","MONDO_0019005","ENSG00000102935","literature","europepmc",0.03755324,5
"993752","MONDO_0019005","ENSG00000103024","literature","europepmc",0.08511031,1
"993753","MONDO_0019005","ENSG00000103494","literature","europepmc",0.0734804,15
"993754","MONDO_0019005","ENSG00000104218","literature","europepmc",0.01215862,1
"993755","MONDO_0019005","ENSG00000104763","literature","europepmc",0.06535256,2
"993756","MONDO_0019005","ENSG00000110274","literature","europepmc",0.1814793,19
"993757","MONDO_0019005","ENSG00000111087","literature","europepmc",0.01215862,1
"993758","MONDO_0019005","ENSG00000111859","literature","europepmc",0.01215862,1
"993759","MONDO_0019005","ENSG00000112530","literature","europepmc",0.01823792,1
"993760","MONDO_0019005","ENSG00000115525","literature","europepmc",0.06924838,5
"993761","MONDO_0019005","ENSG00000118046","literature","europepmc",0.01215862,1
"993763","MONDO_0019005","ENSG00000120899","literature","europepmc",0.01215862,1
"993764","MONDO_0019005","ENSG00000122870","literature","europepmc",0.01823792,1
"993765","MONDO_0019005","ENSG00000122970","literature","europepmc",0.01215862,1
"993767","MONDO_0019005","ENSG00000125124","literature","europepmc",0.01823792,1
"993769","MONDO_0019005","ENSG00000126895","literature","europepmc",0.01823792,1
"993770","MONDO_0019005","ENSG00000128881","literature","europepmc",0.02431723,1
"993771","MONDO_0019005","ENSG00000129226","literature","europepmc",0.01215862,1
"993773","MONDO_0019005","ENSG00000133065","literature","europepmc",0.03960659,7
"993774","MONDO_0019005","ENSG00000134874","literature","europepmc",0.01215862,1
"993775","MONDO_0019005","ENSG00000135100","literature","europepmc",0.01823792,1
"993776","MONDO_0019005","ENSG00000135541","literature","europepmc",0.1627513,49
"993777","MONDO_0019005","ENSG00000137251","literature","europepmc",0.03647585,2
"993778","MONDO_0019005","ENSG00000137648","literature","europepmc",0.01215862,1
"993780","MONDO_0019005","ENSG00000138002","literature","europepmc",0.01215862,1
"993781","MONDO_0019005","ENSG00000138246","literature","europepmc",0.06079308,1
"993782","MONDO_0019005","ENSG00000140463","literature","europepmc",0.03039654,1
"993783","MONDO_0019005","ENSG00000142168","literature","europepmc",0.01823792,1
"993785","MONDO_0019005","ENSG00000145808","literature","europepmc",0.01823792,1
"993786","MONDO_0019005","ENSG00000146038","literature","europepmc",0.06746343,4
"993787","MONDO_0019005","ENSG00000146648","literature","europepmc",0.09726893,1
"993788","MONDO_0019005","ENSG00000147889","literature","europepmc",0.01215862,1
"993789","MONDO_0019005","ENSG00000148384","literature","europepmc",0.01215862,1
"993790","MONDO_0019005","ENSG00000148943","literature","europepmc",0.09118962,1
"993791","MONDO_0019005","ENSG00000150433","literature","europepmc",0.06383273,2
"993792","MONDO_0019005","ENSG00000151466","literature","europepmc",0.02431723,1
"993793","MONDO_0019005","ENSG00000156313","literature","europepmc",0.08748631,5
"993795","MONDO_0019005","ENSG00000158163","literature","europepmc",0.06079308,1
"993796","MONDO_0019005","ENSG00000159640","literature","europepmc",0.06535256,2
"993798","MONDO_0019005","ENSG00000161270","literature","europepmc",0.01215862,1
"993799","MONDO_0019005","ENSG00000163638","literature","europepmc",0.09294249,5
"993800","MONDO_0019005","ENSG00000164690","literature","europepmc",0.01215862,1
"993801","MONDO_0019005","ENSG00000164885","literature","europepmc",0.07041216,8
"993804","MONDO_0019005","ENSG00000165325","literature","europepmc",0.01215862,1
"993805","MONDO_0019005","ENSG00000165533","literature","europepmc",0.03039654,1
"993806","MONDO_0019005","ENSG00000166851","literature","europepmc",0.01215862,1
"993807","MONDO_0019005","ENSG00000167635","literature","europepmc",0.01215862,1
"993808","MONDO_0019005","ENSG00000168096","literature","europepmc",0.1121356,13
"993809","MONDO_0019005","ENSG00000169031","literature","europepmc",0.01823792,1
"993810","MONDO_0019005","ENSG00000169344","literature","europepmc",0.03647585,1
"993811","MONDO_0019005","ENSG00000170927","literature","europepmc",0.04183746,4
"993812","MONDO_0019005","ENSG00000171791","literature","europepmc",0.06535256,2
"993815","MONDO_0019005","ENSG00000176170","literature","europepmc",0.06924838,5
"993816","MONDO_0019005","ENSG00000180198","literature","europepmc",0.07077401,13
"993817","MONDO_0019005","ENSG00000184937","literature","europepmc",0.079031,1
"993818","MONDO_0019005","ENSG00000185133","literature","europepmc",0.01519827,2
"993819","MONDO_0019005","ENSG00000187049","literature","europepmc",0.01823792,1
"993820","MONDO_0019005","ENSG00000187535","literature","europepmc",0.01519827,2
"993821","MONDO_0019005","ENSG00000188153","literature","europepmc",0.01823792,1
"993824","MONDO_0019005","ENSG00000204104","literature","europepmc",0.01215862,1
"993825","MONDO_0019005","ENSG00000205795","literature","europepmc",0.0227974,2
"993826","MONDO_0019005","ENSG00000256061","literature","europepmc",0.01215862,1
"993827","MONDO_0019005","ENSG00000275410","literature","europepmc",0.03698246,3
"993828","MONDO_0019005","ENSG00000275700","literature","europepmc",0.01215862,1
"993829","MONDO_0019005","ENSG00000279050","literature","europepmc",0.01519827,2
"993830","MONDO_0019005","ENSG00000285508","literature","europepmc",0.03039654,1
"993831","MONDO_0019005","ENSG00000285723","literature","europepmc",0.03039654,1
"996105","MONDO_0019005","ENSG00000102935","genetic_association","clingen",0.006079308,1
"996264","MONDO_0018998","ENSG00000113580","known_drug","chembl",0.06079308,1
"2139098","EFO_0008620","ENSG00000088832","known_drug","chembl",0.1692918,4
"2139099","EFO_0008620","ENSG00000126895","known_drug","chembl",0.5868221,4
"2139100","EFO_0008620","ENSG00000132170","known_drug","chembl",0.1215862,1
"2139101","EFO_0008620","ENSG00000144891","known_drug","chembl",0.5319394,2
"2139102","EFO_0008620","ENSG00000159640","known_drug","chembl",0.5319394,2
"2143497","EFO_0008620","ENSG00000088826","genetic_association","ot_genetics_portal",0.06402117,1
"2143498","EFO_0008620","ENSG00000101236","genetic_association","ot_genetics_portal",0.03494711,1
"2143499","EFO_0008620","ENSG00000171864","genetic_association","ot_genetics_portal",0.04669279,1
"2143500","EFO_0008620","ENSG00000171867","genetic_association","ot_genetics_portal",0.05866969,1
"2143501","EFO_0008620","ENSG00000171873","genetic_association","ot_genetics_portal",0.3384827,1
"2144512","EFO_0008620","ENSG00000001626","literature","europepmc",0.2009784,47
"2144513","EFO_0008620","ENSG00000002549","literature","europepmc",0.03039654,1
"2144514","EFO_0008620","ENSG00000006062","literature","europepmc",0.01823792,1
"2144515","EFO_0008620","ENSG00000007062","literature","europepmc",0.04306176,3
"2144516","EFO_0008620","ENSG00000007171","literature","europepmc",0.02431723,1
"2144517","EFO_0008620","ENSG00000007908","literature","europepmc",0.1337448,1
"2144518","EFO_0008620","ENSG00000008196","literature","europepmc",0.03647585,2
"2144520","EFO_0008620","ENSG00000009724","literature","europepmc",0.03039654,1
"2144521","EFO_0008620","ENSG00000010610","literature","europepmc",0.01823792,1
"2144522","EFO_0008620","ENSG00000010671","literature","europepmc",0.0260701,5
"2144523","EFO_0008620","ENSG00000011143","literature","europepmc",0.01215862,1
"2144524","EFO_0008620","ENSG00000011405","literature","europepmc",0.1050601,45
"2144525","EFO_0008620","ENSG00000012048","literature","europepmc",0.01215862,1
"2144526","EFO_0008620","ENSG00000015475","literature","europepmc",0.01823792,1
"2144527","EFO_0008620","ENSG00000015532","literature","europepmc",0.02431723,1
"2144528","EFO_0008620","ENSG00000017427","literature","europepmc",0.02127758,2
"2144529","EFO_0008620","ENSG00000018408","literature","europepmc",0.06844454,10
"2144530","EFO_0008620","ENSG00000019582","literature","europepmc",0.02431723,1
"2144531","EFO_0008620","ENSG00000019991","literature","europepmc",0.03647585,1
"2144532","EFO_0008620","ENSG00000025796","literature","europepmc",0.03630698,3
"2144533","EFO_0008620","ENSG00000026025","literature","europepmc",0.03343619,2
"2144534","EFO_0008620","ENSG00000030582","literature","europepmc",0.1094275,1
"2144535","EFO_0008620","ENSG00000032742","literature","europepmc",0.08364221,137
"2144536","EFO_0008620","ENSG00000036828","literature","europepmc",0.09710006,3
"2144537","EFO_0008620","ENSG00000046651","literature","europepmc",0.1324383,14
"2144538","EFO_0008620","ENSG00000048052","literature","europepmc",0.03789098,6
"2144539","EFO_0008620","ENSG00000050165","literature","europepmc",0.01215862,1
"2144540","EFO_0008620","ENSG00000057252","literature","europepmc",0.07735413,6
"2144541","EFO_0008620","ENSG00000063854","literature","europepmc",0.03647585,1
"2144542","EFO_0008620","ENSG00000064601","literature","europepmc",0.01215862,1
"2144543","EFO_0008620","ENSG00000067560","literature","europepmc",0.02826455,10
"2144544","EFO_0008620","ENSG00000070831","literature","europepmc",0.06079308,1
"2144545","EFO_0008620","ENSG00000072518","literature","europepmc",0.01519827,2
"2144546","EFO_0008620","ENSG00000073756","literature","europepmc",0.02735689,2
"2144547","EFO_0008620","ENSG00000074181","literature","europepmc",0.06975499,6
"2144548","EFO_0008620","ENSG00000075673","literature","europepmc",0.06851887,4
"2144549","EFO_0008620","ENSG00000075891","literature","europepmc",0.06958612,6
"2144550","EFO_0008620","ENSG00000076984","literature","europepmc",0.06924838,5
"2144551","EFO_0008620","ENSG00000078061","literature","europepmc",0.01823792,1
"2144552","EFO_0008620","ENSG00000078246","literature","europepmc",0.07667865,5
"2144553","EFO_0008620","ENSG00000078401","literature","europepmc",0.0723826,6
"2144554","EFO_0008620","ENSG00000078795","literature","europepmc",0.01519827,2
"2144555","EFO_0008620","ENSG00000079112","literature","europepmc",0.01823792,1
"2144556","EFO_0008620","ENSG00000079308","literature","europepmc",0.02127758,2
"2144557","EFO_0008620","ENSG00000080572","literature","europepmc",0.01823792,1
"2144558","EFO_0008620","ENSG00000081051","literature","europepmc",0.08511031,1
"2144559","EFO_0008620","ENSG00000081479","literature","europepmc",0.01823792,1
"2144560","EFO_0008620","ENSG00000082701","literature","europepmc",0.03822871,5
"2144561","EFO_0008620","ENSG00000083067","literature","europepmc",0.01215862,1
"2144562","EFO_0008620","ENSG00000084453","literature","europepmc",0.01215862,1
"2144563","EFO_0008620","ENSG00000084674","literature","europepmc",0.03039654,1
"2144564","EFO_0008620","ENSG00000085265","literature","europepmc",0.03039654,1
"2144565","EFO_0008620","ENSG00000086991","literature","europepmc",0.01215862,1
"2144566","EFO_0008620","ENSG00000087088","literature","europepmc",0.01215862,1
"2144567","EFO_0008620","ENSG00000087245","literature","europepmc",0.07034321,9
"2144568","EFO_0008620","ENSG00000089041","literature","europepmc",0.01823792,1
"2144569","EFO_0008620","ENSG00000089250","literature","europepmc",0.02431723,1
"2144571","EFO_0008620","ENSG00000089685","literature","europepmc",0.03132054,14
